Job_name Submit Runtime Nodes Comment Perc mod_rhvd mod_rd mod_bin mod_cmc def_cost_rhvd def_cost_rd def_cost_bin def_cost_cmc ja_cost_rhvd ja_cost_rd ja_cost_bin ja_cost_cmc def_nh rhvd_nh rd_nh bin_nh cmc_nh improv_rhvd improv_rd improv_bin improv_cmc improv_cost_rhvd improv_cost_rd improv_cost_bin improv_cost_cmc improv_nh_rhvd improv_nh_rd improv_nh_bin improv_nh_cmc
801 549868.0 4754.0 512.0 1.0 90.0 4754.0 4754.0 4754.0 4754.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 676.1244444444444 676.1244444444444 676.1244444444444 676.1244444444444 676.1244444444444 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
802 549993.0 4761.0 512.0 1.0 50.0 4761.0 4761.0 4761.0 4761.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 677.12 677.12 677.12 677.12 677.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
803 550118.0 4759.0 512.0 1.0 30.0 4759.0 4759.0 4759.0 4759.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 676.8355555555555 676.8355555555555 676.8355555555555 676.8355555555555 676.8355555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
804 550243.0 4738.0 512.0 1.0 90.0 4738.0 4738.0 4738.0 4738.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 673.8488888888888 673.8488888888888 673.8488888888888 673.8488888888888 673.8488888888888 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
805 550411.0 315.0 1024.0 1.0 30.0 315.0 315.0 315.0 315.0 872.666626 27.377777 27.377777 27.377777 872.666626 27.377777 27.377777 27.377777 89.6 89.6 89.6 89.6 89.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
806 550795.0 29170.0 512.0 1.0 70.0 29170.0 29170.0 29170.0 29170.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 4148.622222222222 4148.622222222222 4148.622222222222 4148.622222222222 4148.622222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
807 550865.0 3603.0 1024.0 1.0 70.0 3603.0 3603.0 3603.0 3603.0 872.666626 27.377777 27.377777 27.377777 872.666626 27.377777 27.377777 27.377777 1024.8533333333332 1024.8533333333332 1024.8533333333332 1024.8533333333332 1024.8533333333332 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
808 551199.0 3356.0 4096.0 1.0 70.0 2903.0 3051.0 3290.0 3218.0 6642.0 112.5 61.733334 76.96333379999999 5362.0 97.903229 60.0 71.37096869999999 3818.382222222222 3302.968888888889 3471.36 3743.288888888889 3661.3688888888887 13.498212157330155 9.088200238379022 1.966626936829559 4.112038140643623 19.271303824149353 12.974907555555559 2.8077764275618087 7.266271903621717 13.498212157330146 9.088200238379015 1.9666269368295568 4.112038140643623
809 551272.0 927.0 512.0 1.0 30.0 927.0 927.0 927.0 927.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 131.84 131.84 131.84 131.84 131.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
810 551599.0 4760.0 512.0 1.0 70.0 4760.0 4760.0 4760.0 4760.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 676.9777777777778 676.9777777777778 676.9777777777778 676.9777777777778 676.9777777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
811 551601.0 4743.0 512.0 1.0 50.0 4743.0 4743.0 4743.0 4743.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 674.56 674.56 674.56 674.56 674.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
812 553567.0 4748.0 512.0 1.0 50.0 4748.0 4748.0 4748.0 4748.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 675.2711111111112 675.2711111111112 675.2711111111112 675.2711111111112 675.2711111111112 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
813 553692.0 4745.0 512.0 1.0 30.0 4745.0 4745.0 4745.0 4745.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 674.8444444444444 674.8444444444444 674.8444444444444 674.8444444444444 674.8444444444444 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
814 553694.0 4778.0 512.0 1.0 50.0 4778.0 4778.0 4778.0 4778.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 679.5377777777778 679.5377777777778 679.5377777777778 679.5377777777778 679.5377777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
815 554006.0 233.0 512.0 1.0 70.0 233.0 233.0 233.0 233.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 33.13777777777778 33.13777777777778 33.13777777777778 33.13777777777778 33.13777777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
816 554094.0 957.0 512.0 1.0 50.0 957.0 957.0 957.0 957.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 136.10666666666665 136.10666666666665 136.10666666666665 136.10666666666665 136.10666666666665 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
817 554160.0 664.0 256.0 1.0 50.0 664.0 664.0 664.0 664.0 148.399994 14.133333 14.133333 14.133333 148.399994 14.133333 14.133333 14.133333 47.217777777777776 47.217777777777776 47.217777777777776 47.217777777777776 47.217777777777776 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
818 554167.0 2968.0 2048.0 1.0 90.0 2702.0 3453.0 2776.0 2979.0 2767.911133 54.533329 45.399998 48.13999729999999 2492.0 64.444443 42.133331 48.8266646 1688.4622222222222 1537.1377777777777 1964.3733333333332 1579.2355555555555 1694.72 8.962264150943396 -16.340970350404312 6.46900269541779 -0.3706199460916442 9.968207783497506 -18.17441586960518 7.195302079088194 -1.426396631725633 8.962264150943398 -16.34097035040431 6.469002695417791 -0.3706199460916483
819 554415.0 435.0 512.0 1.0 30.0 435.0 435.0 435.0 435.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 61.86666666666667 61.86666666666667 61.86666666666667 61.86666666666667 61.86666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
820 554552.0 404.0 1024.0 1.0 50.0 404.0 404.0 404.0 404.0 872.666626 27.377777 27.377777 27.377777 872.666626 27.377777 27.377777 27.377777 114.91555555555556 114.91555555555556 114.91555555555556 114.91555555555556 114.91555555555556 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
821 554600.0 460.0 2048.0 1.0 50.0 437.0 502.0 443.0 461.0 2767.911133 54.533329 45.399998 48.13999729999999 2492.0 64.444443 42.133331 48.8266646 261.68888888888887 248.60444444444445 285.58222222222224 252.01777777777778 262.2577777777778 5.0 -9.130434782608695 3.6956521739130435 -0.21739130434782608 9.968207783497506 -18.17441586960518 7.195302079088194 -1.426396631725633 4.999999999999989 -9.130434782608713 3.695652173913035 -0.21739130434783838
822 554618.0 3343.0 4096.0 1.0 70.0 2892.0 3039.0 3277.0 3206.0 6642.0 112.5 61.733334 76.96333379999999 5362.0 97.903229 60.0 71.37096869999999 3803.5911111111113 3290.4533333333334 3457.7066666666665 3728.4977777777776 3647.7155555555555 13.490876458271014 9.093628477415495 1.9742746036494168 4.098115465151062 19.271303824149353 12.974907555555559 2.8077764275618087 7.266271903621717 13.490876458271018 9.093628477415505 1.9742746036494263 4.098115465151069
823 554803.0 4740.0 512.0 1.0 30.0 4740.0 4740.0 4740.0 4740.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 674.1333333333333 674.1333333333333 674.1333333333333 674.1333333333333 674.1333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
824 554806.0 4775.0 512.0 1.0 90.0 4775.0 4775.0 4775.0 4775.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 679.1111111111111 679.1111111111111 679.1111111111111 679.1111111111111 679.1111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
825 554893.0 929.0 128.0 1.0 90.0 929.0 929.0 929.0 929.0 67.511108 10.888889 10.888889 10.888888999999999 67.511108 10.888889 10.888889 10.888888999999999 33.03111111111111 33.03111111111111 33.03111111111111 33.03111111111111 33.03111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
826 554934.0 181.0 256.0 1.0 50.0 181.0 181.0 181.0 181.0 148.399994 14.133333 14.133333 14.133333 148.399994 14.133333 14.133333 14.133333 12.87111111111111 12.87111111111111 12.87111111111111 12.87111111111111 12.87111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
827 554969.0 346.0 512.0 1.0 30.0 346.0 346.0 346.0 346.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 49.208888888888886 49.208888888888886 49.208888888888886 49.208888888888886 49.208888888888886 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
828 555006.0 338.0 1024.0 1.0 90.0 338.0 338.0 338.0 338.0 872.666626 27.377777 27.377777 27.377777 872.666626 27.377777 27.377777 27.377777 96.14222222222222 96.14222222222222 96.14222222222222 96.14222222222222 96.14222222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
829 555053.0 392.0 2048.0 1.0 30.0 380.0 413.0 384.0 392.0 2767.911133 54.533329 45.399998 48.13999729999999 2492.0 64.444443 42.133331 48.8266646 223.00444444444443 216.17777777777778 234.95111111111112 218.45333333333335 223.00444444444443 3.061224489795918 -5.357142857142857 2.0408163265306123 0.0 9.968207783497506 -18.17441586960518 7.195302079088194 -1.426396631725633 3.061224489795913 -5.357142857142867 2.0408163265306 0.0
830 555055.0 4756.0 512.0 1.0 30.0 4756.0 4756.0 4756.0 4756.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 676.4088888888889 676.4088888888889 676.4088888888889 676.4088888888889 676.4088888888889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
831 555181.0 4759.0 512.0 1.0 90.0 4759.0 4759.0 4759.0 4759.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 676.8355555555555 676.8355555555555 676.8355555555555 676.8355555555555 676.8355555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
832 555826.0 555.0 256.0 1.0 30.0 555.0 555.0 555.0 555.0 148.399994 14.133333 14.133333 14.133333 148.399994 14.133333 14.133333 14.133333 39.46666666666667 39.46666666666667 39.46666666666667 39.46666666666667 39.46666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
833 556100.0 2421.0 512.0 1.0 50.0 2421.0 2421.0 2421.0 2421.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 344.32 344.32 344.32 344.32 344.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
834 556413.0 4757.0 512.0 1.0 70.0 4757.0 4757.0 4757.0 4757.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 676.5511111111111 676.5511111111111 676.5511111111111 676.5511111111111 676.5511111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
835 556538.0 4760.0 512.0 1.0 70.0 4760.0 4760.0 4760.0 4760.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 676.9777777777778 676.9777777777778 676.9777777777778 676.9777777777778 676.9777777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
836 557341.0 230.0 512.0 1.0 50.0 230.0 230.0 230.0 230.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 32.71111111111111 32.71111111111111 32.71111111111111 32.71111111111111 32.71111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
837 557447.0 221.0 4096.0 1.0 50.0 200.0 207.0 218.0 215.0 6642.0 112.5 61.733334 76.96333379999999 5362.0 97.903229 60.0 71.37096869999999 251.4488888888889 227.55555555555554 235.52 248.03555555555556 244.62222222222223 9.502262443438914 6.334841628959276 1.3574660633484164 2.7149321266968327 19.271303824149353 12.974907555555559 2.8077764275618087 7.266271903621717 9.502262443438918 6.334841628959271 1.3574660633484137 2.7149321266968274
838 557456.0 905.0 8192.0 1.0 90.0 748.0 827.0 886.0 868.0 13298.0 132.277771 75.733337 92.69666720000001 10738.0 119.555557 74.0 87.66666709999998 2059.3777777777777 1702.1155555555556 1881.8844444444444 2016.1422222222222 1975.1822222222222 17.34806629834254 8.61878453038674 2.0994475138121547 4.088397790055248 19.251015190254172 9.617801920777762 2.2887371251051642 5.426300914516615 17.348066298342538 8.618784530386742 2.0994475138121516 4.0883977900552475
839 558033.0 726.0 4096.0 1.0 50.0 656.0 679.0 716.0 705.0 6642.0 112.5 61.733334 76.96333379999999 5362.0 97.903229 60.0 71.37096869999999 826.0266666666666 746.3822222222223 772.5511111111111 814.6488888888889 802.1333333333333 9.641873278236915 6.473829201101928 1.3774104683195592 2.8925619834710745 19.271303824149353 12.974907555555559 2.8077764275618087 7.266271903621717 9.641873278236908 6.473829201101922 1.3774104683195543 2.8925619834710723
840 558064.0 5702.0 4096.0 1.0 30.0 5372.0 5480.0 5654.0 5602.0 6642.0 112.5 61.733334 76.96333379999999 5362.0 97.903229 60.0 71.37096869999999 6487.608888888889 6112.142222222222 6235.022222222222 6432.995555555555 6373.831111111111 5.787443002455279 3.8933707471062786 0.8418098912662224 1.75377060680463 19.271303824149353 12.974907555555559 2.8077764275618087 7.266271903621717 5.787443002455286 3.8933707471062844 0.8418098912662277 1.7537706068046377
841 558383.0 4771.0 512.0 1.0 90.0 4771.0 4771.0 4771.0 4771.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 678.5422222222222 678.5422222222222 678.5422222222222 678.5422222222222 678.5422222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
842 558508.0 4745.0 512.0 0.0 10.0 4745.0 4745.0 4745.0 4745.0 254.0 14.0 14.0 14.0 254.0 14.0 14.0 14.0 674.8444444444444 674.8444444444444 674.8444444444444 674.8444444444444 674.8444444444444 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
843 558634.0 5119.0 512.0 1.0 30.0 5119.0 5119.0 5119.0 5119.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 728.0355555555556 728.0355555555556 728.0355555555556 728.0355555555556 728.0355555555556 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
844 558679.0 920.0 2048.0 1.0 70.0 856.0 1037.0 874.0 923.0 2767.911133 54.533329 45.399998 48.13999729999999 2492.0 64.444443 42.133331 48.8266646 523.3777777777777 486.9688888888889 589.9377777777778 497.2088888888889 525.0844444444444 6.956521739130435 -12.717391304347826 5.0 -0.32608695652173914 9.968207783497506 -18.17441586960518 7.195302079088194 -1.426396631725633 6.956521739130427 -12.717391304347837 4.999999999999989 -0.3260869565217467
845 559740.0 4758.0 512.0 1.0 30.0 4758.0 4758.0 4758.0 4758.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 676.6933333333334 676.6933333333334 676.6933333333334 676.6933333333334 676.6933333333334 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
846 559742.0 4760.0 512.0 1.0 70.0 4760.0 4760.0 4760.0 4760.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 676.9777777777778 676.9777777777778 676.9777777777778 676.9777777777778 676.9777777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
847 559990.0 4742.0 512.0 1.0 70.0 4742.0 4742.0 4742.0 4742.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 674.4177777777778 674.4177777777778 674.4177777777778 674.4177777777778 674.4177777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
848 559993.0 4751.0 512.0 1.0 90.0 4751.0 4751.0 4751.0 4751.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 675.6977777777778 675.6977777777778 675.6977777777778 675.6977777777778 675.6977777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
849 560784.0 146.0 64.0 0.0 10.0 146.0 146.0 146.0 146.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 2.5955555555555554 2.5955555555555554 2.5955555555555554 2.5955555555555554 2.5955555555555554 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
850 560788.0 270.0 64.0 0.0 10.0 270.0 270.0 270.0 270.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 4.8 4.8 4.8 4.8 4.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
851 560792.0 244.0 64.0 0.0 10.0 244.0 244.0 244.0 244.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 4.337777777777778 4.337777777777778 4.337777777777778 4.337777777777778 4.337777777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
852 560796.0 790.0 64.0 0.0 10.0 790.0 790.0 790.0 790.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 14.044444444444444 14.044444444444444 14.044444444444444 14.044444444444444 14.044444444444444 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
853 560803.0 1070.0 64.0 0.0 10.0 1070.0 1070.0 1070.0 1070.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 19.022222222222222 19.022222222222222 19.022222222222222 19.022222222222222 19.022222222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
854 560809.0 1355.0 64.0 0.0 10.0 1355.0 1355.0 1355.0 1355.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 24.08888888888889 24.08888888888889 24.08888888888889 24.08888888888889 24.08888888888889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
855 560815.0 1158.0 64.0 0.0 10.0 1158.0 1158.0 1158.0 1158.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 20.586666666666666 20.586666666666666 20.586666666666666 20.586666666666666 20.586666666666666 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
856 560824.0 570.0 64.0 0.0 10.0 570.0 570.0 570.0 570.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 10.133333333333333 10.133333333333333 10.133333333333333 10.133333333333333 10.133333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
857 560829.0 2015.0 64.0 0.0 10.0 2015.0 2015.0 2015.0 2015.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 35.82222222222222 35.82222222222222 35.82222222222222 35.82222222222222 35.82222222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
858 560835.0 132.0 64.0 0.0 10.0 132.0 132.0 132.0 132.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 2.3466666666666667 2.3466666666666667 2.3466666666666667 2.3466666666666667 2.3466666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
859 560843.0 895.0 256.0 1.0 70.0 895.0 895.0 895.0 895.0 148.399994 14.133333 14.133333 14.133333 148.399994 14.133333 14.133333 14.133333 63.644444444444446 63.644444444444446 63.644444444444446 63.644444444444446 63.644444444444446 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
860 560851.0 2263.0 256.0 1.0 30.0 2263.0 2263.0 2263.0 2263.0 148.399994 14.133333 14.133333 14.133333 148.399994 14.133333 14.133333 14.133333 160.92444444444445 160.92444444444445 160.92444444444445 160.92444444444445 160.92444444444445 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
861 561221.0 4730.0 512.0 1.0 70.0 4730.0 4730.0 4730.0 4730.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 672.7111111111111 672.7111111111111 672.7111111111111 672.7111111111111 672.7111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
862 561469.0 4755.0 512.0 1.0 90.0 4755.0 4755.0 4755.0 4755.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 676.2666666666667 676.2666666666667 676.2666666666667 676.2666666666667 676.2666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
863 562163.0 1432.0 256.0 1.0 30.0 1432.0 1432.0 1432.0 1432.0 148.399994 14.133333 14.133333 14.133333 148.399994 14.133333 14.133333 14.133333 101.83111111111111 101.83111111111111 101.83111111111111 101.83111111111111 101.83111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
864 563002.0 2269.0 256.0 0.0 10.0 2269.0 2269.0 2269.0 2269.0 126.0 12.0 12.0 11.999999999999998 126.0 12.0 12.0 11.999999999999998 161.35111111111112 161.35111111111112 161.35111111111112 161.35111111111112 161.35111111111112 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
865 563008.0 192.0 256.0 1.0 70.0 192.0 192.0 192.0 192.0 148.399994 14.133333 14.133333 14.133333 148.399994 14.133333 14.133333 14.133333 13.653333333333334 13.653333333333334 13.653333333333334 13.653333333333334 13.653333333333334 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
866 563186.0 313.0 512.0 1.0 70.0 313.0 313.0 313.0 313.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 44.51555555555556 44.51555555555556 44.51555555555556 44.51555555555556 44.51555555555556 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
867 563187.0 4738.0 512.0 1.0 70.0 4738.0 4738.0 4738.0 4738.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 673.8488888888888 673.8488888888888 673.8488888888888 673.8488888888888 673.8488888888888 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
868 563312.0 4751.0 512.0 1.0 30.0 4751.0 4751.0 4751.0 4751.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 675.6977777777778 675.6977777777778 675.6977777777778 675.6977777777778 675.6977777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
869 563814.0 6061.0 4096.0 1.0 50.0 5477.0 5668.0 5976.0 5883.0 6642.0 112.5 61.733334 76.96333379999999 5362.0 97.903229 60.0 71.37096869999999 6896.071111111111 6231.608888888889 6448.924444444445 6799.36 6693.546666666667 9.635373700709454 6.4840785348952314 1.4024088434251774 2.9368091074080183 19.271303824149353 12.974907555555559 2.8077764275618087 7.266271903621717 9.635373700709458 6.484078534895231 1.4024088434251856 2.936809107408016
870 564056.0 4751.0 512.0 1.0 50.0 4751.0 4751.0 4751.0 4751.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 675.6977777777778 675.6977777777778 675.6977777777778 675.6977777777778 675.6977777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
871 564426.0 4746.0 512.0 1.0 30.0 4746.0 4746.0 4746.0 4746.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 674.9866666666667 674.9866666666667 674.9866666666667 674.9866666666667 674.9866666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
872 564797.0 4751.0 512.0 1.0 30.0 4751.0 4751.0 4751.0 4751.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 675.6977777777778 675.6977777777778 675.6977777777778 675.6977777777778 675.6977777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
873 564800.0 4765.0 512.0 1.0 30.0 4765.0 4765.0 4765.0 4765.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 677.6888888888889 677.6888888888889 677.6888888888889 677.6888888888889 677.6888888888889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
874 564927.0 518.0 2048.0 1.0 30.0 503.0 546.0 507.0 519.0 2767.911133 54.533329 45.399998 48.13999729999999 2492.0 64.444443 42.133331 48.8266646 294.68444444444447 286.1511111111111 310.61333333333334 288.4266666666667 295.25333333333333 2.8957528957528957 -5.405405405405405 2.1235521235521237 -0.19305019305019305 9.968207783497506 -18.17441586960518 7.195302079088194 -1.426396631725633 2.8957528957529046 -5.405405405405401 2.1235521235521273 -0.19305019305018464
875 565292.0 4762.0 512.0 1.0 50.0 4762.0 4762.0 4762.0 4762.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 677.2622222222222 677.2622222222222 677.2622222222222 677.2622222222222 677.2622222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
876 565986.0 3230.0 512.0 1.0 90.0 3230.0 3230.0 3230.0 3230.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 18.977777 459.3777777777778 459.3777777777778 459.3777777777778 459.3777777777778 459.3777777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
877 565990.0 2911.0 512.0 0.0 10.0 2911.0 2911.0 2911.0 2911.0 254.0 14.0 14.0 14.0 254.0 14.0 14.0 14.0 414.00888888888886 414.00888888888886 414.00888888888886 414.00888888888886 414.00888888888886 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
